Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 12/17  05:00:00,0.685746347,1.893693408,0,1.869547566,0,0.048803152,0.048803152,0.048803152,0.059748945,0.012871509,0.065822864,0.350553236,0.131302641
 12/17  06:00:00,0.955635461,2.039316822,0,2.012372004,0,0.052372944,0.052372944,0.052372944,0.066387722,0.014301678,0.080078181,0.391189237,0.334661699
 12/17  07:00:00,1.561981183,2.621824689,0,2.590692601,0,0.067484285,0.067484285,0.067484285,0.139414205,0.030033518,0.140383543,0.451980695,0.716040938
 12/17  08:00:00,1.973232432,2.415502036,0,2.382421859,0,0.061659468,0.061659468,0.061659468,0.285467155,0.061497214,0.228567291,0.480263352,0.824133952
 12/17  09:00:00,1.928282189,2.499833527,0,2.471866149,0,0.063825002,0.063825002,0.063825002,0.27882841,0.060067052,0.30112795,0.406034923,0.801754852
 12/17  10:00:00,1.707777744,2.580870544,0,2.557068043,0,0.065960675,0.065960675,0.065960675,0.152691775,0.032893858,0.375064554,0.345568553,0.718954329
 12/17  11:00:00,1.625173046,3.393103306,0,3.36874101,0,0.087259446,0.087259446,0.087259446,0.126136635,0.027173194,0.395792849,0.353695754,0.618471168
 12/17  12:00:00,1.534426338,2.720795381,0,2.696425622,0,0.069519376,0.069519376,0.069519376,0.126136635,0.027173194,0.413608485,0.353804116,0.527540531
 12/17  13:00:00,1.438211774,2.462012692,0,2.438053449,0,0.062847652,0.062847652,0.062847652,0.126136635,0.027173194,0.39965648,0.347844169,0.457909643
 12/17  14:00:00,1.366269133,2.346982862,0,2.322195122,0,0.060017056,0.060017056,0.060017056,0.126136635,0.027173194,0.361435816,0.359872426,0.414990007
 12/17  15:00:00,1.330390792,2.270169086,0,2.243985589,0,0.058097423,0.058097423,0.058097423,0.139414205,0.030033518,0.331767743,0.380136245,0.374297658
 12/17  16:00:00,1.42778075,2.223669823,0,2.196030857,0,0.0569598,0.0569598,0.0569598,0.192524405,0.041474863,0.339922589,0.401266965,0.378988127
 12/17  17:00:00,1.782768678,1.99006741,0,1.957375358,0,0.050817213,0.050817213,0.050817213,0.3452161,0.074368721,0.389638663,0.474628493,0.431455488
 12/17  18:00:00,2.405748394,2.411841259,0,2.372125641,0,0.061644579,0.061644579,0.061644579,0.604128195,0.130145254,0.480421868,0.576597765,0.536166734
 12/17  19:00:00,2.751340762,1.514130419,0,1.471011245,0,0.038074973,0.038074973,0.038074973,0.7966526,0.1716201,0.43259402,0.626011142,0.639743927
 12/17  20:00:00,2.611625619,1.353337279,0,1.308829812,0,0.033691734,0.033691734,0.033691734,0.7435424,0.160178789,0.349590651,0.646166599,0.661811447
 12/17  21:00:00,2.457773312,1.344779291,0,1.298741717,0,0.033482241,0.033482241,0.033482241,0.67715471,0.145877102,0.310730298,0.668380946,0.605504015
 12/17  22:00:00,2.223514264,1.433355844,0,1.388393077,0,0.035884782,0.035884782,0.035884782,0.57093439,0.122994428,0.29394914,0.652776722,0.530330802
 12/17  23:00:00,1.789573811,1.640479787,0,1.601570274,0,0.041484021,0.041484021,0.041484021,0.42488144,0.091530731,0.234174068,0.564894597,0.415964954
 12/17  24:00:00,1.359332298,1.901935928,0,1.868124286,0,0.048488094,0.048488094,0.048488094,0.298744725,0.064357555,0.151455627,0.490882893,0.288759404
 12/18  01:00:00,0.894474619,2.175732818,0,2.14776544,0,0.055798753,0.055798753,0.055798753,0.152691775,0.032893858,0.086369242,0.406034923,0.144042068
 12/18  02:00:00,0.728237301,2.416571816,0,2.390821228,0,0.062116674,0.062116674,0.062116674,0.09294283,0.020022351,0.072238755,0.37385121,0.09042148
 12/18  03:00:00,0.664695105,2.733294997,0,2.707842966,0,0.070319232,0.070319232,0.070319232,0.059748945,0.012871509,0.059715255,0.369516703,0.07587946
 12/18  04:00:00,0.662363073,2.960273026,0,2.935179264,0,0.076100015,0.076100015,0.076100015,0.059748945,0.012871509,0.052611026,0.364315295,0.080072282
 12/18  05:00:00,0.706396733,3.139410188,0,3.115264346,0,0.080623045,0.080623045,0.080623045,0.059748945,0.012871509,0.063151709,0.350553236,0.122804289
 12/18  06:00:00,0.955928998,3.172923637,0,3.145978818,0,0.081228611,0.081228611,0.081228611,0.066387722,0.014301678,0.075981488,0.391189237,0.310196262
 12/18  07:00:00,1.504910087,3.023773306,0,2.992641217,0,0.077160648,0.077160648,0.077160648,0.139414205,0.030033518,0.129758031,0.451980695,0.659918991
 12/18  08:00:00,1.907949638,3.369688006,0,3.33660783,0,0.08581947,0.08581947,0.08581947,0.285467155,0.061497214,0.207405929,0.480263352,0.755852518
 12/18  09:00:00,1.840992432,3.144093501,0,3.116126122,0,0.080412183,0.080412183,0.080412183,0.27882841,0.060067052,0.268690649,0.406034923,0.730315214
 12/18  10:00:00,1.61379407,3.246472995,0,3.222670494,0,0.0828236,0.0828236,0.0828236,0.152691775,0.032893858,0.330033496,0.345568553,0.653138788
 12/18  11:00:00,1.515598338,3.329571936,0,3.30520964,0,0.085104277,0.085104277,0.085104277,0.126136635,0.027173194,0.34487662,0.353695754,0.561967858
 12/18  12:00:00,1.477069357,4.353863173,0,4.329493413,0,0.111521297,0.111521297,0.111521297,0.126136635,0.027173194,0.361119726,0.353804116,0.480670388
 12/18  13:00:00,1.378180588,3.56562293,0,3.541663686,0,0.091272142,0.091272142,0.091272142,0.126136635,0.027173194,0.351845974,0.347844169,0.417264473
 12/18  14:00:00,1.312308812,3.332313374,0,3.307525634,0,0.084876514,0.084876514,0.084876514,0.126136635,0.027173194,0.317847783,0.359872426,0.37975826
 12/18  15:00:00,1.285839961,3.316892239,0,3.290708742,0,0.084579886,0.084579886,0.084579886,0.139414205,0.030033518,0.292642171,0.380136245,0.342389936
 12/18  16:00:00,1.387292055,3.334394142,0,3.306755177,0,0.085263492,0.085263492,0.085263492,0.192524405,0.041474863,0.302863616,0.401266965,0.347254713
 12/18  17:00:00,1.737178788,3.140659045,0,3.107966993,0,0.080162826,0.080162826,0.080162826,0.3452161,0.074368721,0.353720743,0.474628493,0.392437904
 12/18  18:00:00,2.359112561,3.808566653,0,3.768851035,0,0.097280085,0.097280085,0.097280085,0.604128195,0.130145254,0.445069937,0.576597765,0.489247325
 12/18  19:00:00,2.689270618,2.817989687,0,2.774870513,0,0.071326494,0.071326494,0.071326494,0.7966526,0.1716201,0.398283704,0.626011142,0.578732577
 12/18  20:00:00,2.543115365,2.695978238,0,2.651470771,0,0.067842674,0.067842674,0.067842674,0.7435424,0.160178789,0.315345897,0.646166599,0.593395007
 12/18  21:00:00,2.392223882,2.697761381,0,2.651723807,0,0.067977981,0.067977981,0.067977981,0.67715471,0.145877102,0.275874928,0.668380946,0.540314215
 12/18  22:00:00,2.168751527,2.826174085,0,2.781211318,0,0.07134188,0.07134188,0.07134188,0.57093439,0.122994428,0.258342283,0.652776722,0.475717825
 12/18  23:00:00,1.753752877,3.034385086,0,2.995475573,0,0.076922165,0.076922165,0.076922165,0.42488144,0.091530731,0.205880856,0.564894597,0.372999088
 12/18  24:00:00,1.35148953,3.260885155,0,3.227073513,0,0.082930817,0.082930817,0.082930817,0.298744725,0.064357555,0.135920782,0.490882893,0.262008758
 12/19  01:00:00,0.929163504,3.535262634,0,3.507295256,0,0.090165954,0.090165954,0.090165954,0.152691775,0.032893858,0.086369242,0.406034923,0.144363752
 12/19  02:00:00,0.762092455,3.750512956,0,3.724762368,0,0.095810411,0.095810411,0.095810411,0.09294283,0.020022351,0.072238755,0.37385121,0.090582898
 12/19  03:00:00,0.692100183,3.821890321,0,3.79643829,0,0.097610436,0.097610436,0.097610436,0.059748945,0.012871509,0.059715255,0.369516703,0.075993334
 12/19  04:00:00,0.685324133,3.877578604,0,3.852484842,0,0.098933913,0.098933913,0.098933913,0.059748945,0.012871509,0.052611026,0.364315295,0.080199445
 12/19  05:00:00,0.728059297,3.994498924,0,3.970353082,0,0.102026203,0.102026203,0.102026203,0.059748945,0.012871509,0.063151709,0.350553236,0.123063695
 12/19  06:00:00,0.96972775,3.699044698,0,3.672099879,0,0.094207428,0.094207428,0.094207428,0.066387722,0.014301678,0.075981488,0.391189237,0.311016197
 12/19  07:00:00,1.525620831,3.774192849,0,3.743060761,0,0.095998739,0.095998739,0.095998739,0.139414205,0.030033518,0.129758031,0.451980695,0.661791644
 12/19  08:00:00,1.918224776,3.687265909,0,3.654185733,0,0.093907373,0.093907373,0.093907373,0.285467155,0.061497214,0.207405929,0.480263352,0.758039753
 12/19  09:00:00,1.845391087,3.245909306,0,3.217941927,0,0.082682126,0.082682126,0.082682126,0.27882841,0.060067052,0.268690649,0.406034923,0.732443927
 12/19  10:00:00,1.612996851,3.145900192,0,3.122097692,0,0.080114601,0.080114601,0.080114601,0.152691775,0.032893858,0.330033496,0.345568553,0.655050568
 12/19  11:00:00,1.498968153,2.630737837,0,2.606375541,0,0.066832588,0.066832588,0.066832588,0.126136635,0.027173194,0.34487662,0.353695754,0.563609362
 12/19  12:00:00,1.405435744,1.529901639,0,1.505531879,0,0.038496516,0.038496516,0.038496516,0.126136635,0.027173194,0.361119726,0.353804116,0.482061557
 12/19  13:00:00,1.318969294,1.218505621,0,1.194546378,0,0.030865066,0.030865066,0.030865066,0.126136635,0.027173194,0.351845974,0.347844169,0.418460256
 12/19  14:00:00,1.249082084,0.81599035,0,0.79120261,0,0.020577888,0.020577888,0.020577888,0.126136635,0.027173194,0.317847783,0.359872426,0.380830158
 12/19  15:00:00,1.218052553,0.63437131,0,0.608187813,0,0.015837457,0.015837457,0.015837457,0.139414205,0.030033518,0.292642171,0.380136245,0.343344957
 12/19  16:00:00,1.322022213,0.751614917,0,0.723975952,0,0.019028042,0.019028042,0.019028042,0.192524405,0.041474863,0.302863616,0.401266965,0.348220321
 12/19  17:00:00,1.687289268,1.139072524,0,1.106380473,0,0.029171333,0.029171333,0.029171333,0.3452161,0.074368721,0.353720743,0.474628493,0.393539877
 12/19  18:00:00,2.315820692,2.034233911,0,1.994518293,0,0.05260555,0.05260555,0.05260555,0.604128195,0.130145254,0.445069937,0.576597765,0.490629991
 12/19  19:00:00,2.654991845,1.408213115,0,1.365093941,0,0.035416248,0.035416248,0.035416248,0.7966526,0.1716201,0.398283704,0.626011142,0.58036405
 12/19  20:00:00,2.522141163,1.787075423,0,1.742567956,0,0.045204824,0.045204824,0.045204824,0.7435424,0.160178789,0.315345897,0.646166599,0.595058655
 12/19  21:00:00,2.379553283,2.121279086,0,2.075241512,0,0.053792191,0.053792191,0.053792191,0.67715471,0.145877102,0.275874928,0.668380946,0.541829406
 12/19  22:00:00,2.16028729,2.425536855,0,2.380574088,0,0.061545987,0.061545987,0.061545987,0.57093439,0.122994428,0.258342283,0.652776722,0.47704948
 12/19  23:00:00,1.749873683,2.829075356,0,2.790165843,0,0.072026067,0.072026067,0.072026067,0.42488144,0.091530731,0.205880856,0.564894597,0.374015993
 12/19  24:00:00,1.355582089,3.382449245,0,3.348637602,0,0.086350017,0.086350017,0.086350017,0.298744725,0.064357555,0.135920782,0.490882893,0.262682117
 12/20  01:00:00,0.93752047,3.840983007,0,3.813015629,0,0.098207028,0.098207028,0.098207028,0.152691775,0.032893858,0.086369242,0.406034923,0.144679643
 12/20  02:00:00,0.77134409,4.109213579,0,4.083462991,0,0.104903539,0.104903539,0.104903539,0.09294283,0.020022351,0.072238755,0.37385121,0.090741405
 12/20  03:00:00,0.711017925,4.564671642,0,4.539219611,0,0.116416342,0.116416342,0.116416342,0.059748945,0.012871509,0.059715255,0.369516703,0.076105171
 12/20  04:00:00,0.707842206,4.756171917,0,4.731078155,0,0.121327159,0.121327159,0.121327159,0.059748945,0.012871509,0.052611026,0.364315295,0.080324271
 12/20  05:00:00,0.754124508,5.023193479,0,4.999047637,0,0.12783678,0.12783678,0.12783678,0.059748945,0.012871509,0.063151709,0.350553236,0.123318329
 12/20  06:00:00,1.009707266,5.249322453,0,5.222377634,0,0.133382076,0.133382076,0.133382076,0.066387722,0.014301678,0.075981488,0.391189237,0.311821065
 12/20  07:00:00,1.574038665,5.619426075,0,5.588293987,0,0.142578308,0.142578308,0.142578308,0.139414205,0.030033518,0.129758031,0.451980695,0.663629909
 12/20  08:00:00,1.963370588,5.418725925,0,5.385645749,0,0.136906172,0.136906172,0.136906172,0.285467155,0.061497214,0.207405929,0.480263352,0.760186766
 12/20  09:00:00,1.903613912,5.49720017,0,5.469232792,0,0.13881539,0.13881539,0.13881539,0.27882841,0.060067052,0.268690649,0.406034923,0.734533488
 12/20  10:00:00,1.660852646,5.008732487,0,4.984929986,0,0.126093778,0.126093778,0.126093778,0.152691775,0.032893858,0.330033496,0.345568553,0.656927186
 12/20  11:00:00,1.572881704,5.491662517,0,5.467300221,0,0.139134825,0.139134825,0.139134825,0.126136635,0.027173194,0.34487662,0.353695754,0.565220676
 12/20  12:00:00,1.4585545,3.61672518,0,3.59235542,0,0.090249636,0.090249636,0.090249636,0.126136635,0.027173194,0.361119726,0.353804116,0.483427193
 12/20  13:00:00,1.355224473,2.635817528,0,2.611858285,0,0.065946424,0.065946424,0.065946424,0.126136635,0.027173194,0.351845974,0.347844169,0.419634077
 12/20  14:00:00,1.281517934,2.063538026,0,2.038750285,0,0.051961541,0.051961541,0.051961541,0.126136635,0.027173194,0.317847783,0.359872426,0.381882355
 12/20  15:00:00,1.243490266,1.60003183,0,1.573848333,0,0.040337711,0.040337711,0.040337711,0.139414205,0.030033518,0.292642171,0.380136245,0.344282417
 12/20  16:00:00,1.349036445,1.770652471,0,1.743013506,0,0.045094411,0.045094411,0.045094411,0.192524405,0.041474863,0.302863616,0.401266965,0.349168185
 12/20  17:00:00,1.706295452,1.847406143,0,1.814714091,0,0.047095809,0.047095809,0.047095809,0.3452161,0.074368721,0.353720743,0.474628493,0.394621585
 12/20  18:00:00,2.349839384,3.302676291,0,3.262960673,0,0.085267009,0.085267009,0.085267009,0.604128195,0.130145254,0.445069937,0.576597765,0.491987224
 12/20  19:00:00,2.688304301,2.6583309,0,2.615211726,0,0.067127216,0.067127216,0.067127216,0.7966526,0.1716201,0.398283704,0.626011142,0.581965539
 12/20  20:00:00,2.552398597,2.925937442,0,2.881429975,0,0.073829186,0.073829186,0.073829186,0.7435424,0.160178789,0.315345897,0.646166599,0.596691727
 12/20  21:00:00,2.411732964,3.343867565,0,3.297829991,0,0.084484543,0.084484543,0.084484543,0.67715471,0.145877102,0.275874928,0.668380946,0.543316735
 12/20  22:00:00,2.198191295,3.88126237,0,3.836299603,0,0.098142843,0.098142843,0.098142843,0.57093439,0.122994428,0.258342283,0.652776722,0.47835663
 12/20  23:00:00,1.792217764,4.47893738,0,4.440027867,0,0.113371952,0.113371952,0.113371952,0.42488144,0.091530731,0.205880856,0.564894597,0.375014187
 12/20  24:00:00,1.399105788,5.105428107,0,5.071616464,0,0.129212736,0.129212736,0.129212736,0.298744725,0.064357555,0.135920782,0.490882893,0.263343097
 12/21  01:00:00,0.986394807,5.797139158,0,5.769171779,0,0.146771483,0.146771483,0.146771483,0.152691775,0.032893858,0.086369242,0.406034923,0.144989526
 12/21  02:00:00,0.82481288,6.259873742,0,6.234123154,0,0.15821684,0.15821684,0.15821684,0.09294283,0.020022351,0.072238755,0.37385121,0.090896894
 12/21  03:00:00,0.760228222,6.558167116,0,6.532715085,0,0.165517022,0.165517022,0.165517022,0.059748945,0.012871509,0.059715255,0.369516703,0.076214787
 12/21  04:00:00,0.758988803,6.843859703,0,6.818765941,0,0.172351315,0.172351315,0.172351315,0.059748945,0.012871509,0.052611026,0.364315295,0.080446713
 12/21  05:00:00,0.80275117,7.000926593,0,6.976780751,0,0.176213653,0.176213653,0.176213653,0.059748945,0.012871509,0.063151709,0.350553236,0.123568118
 12/21  06:00:00,1.053881262,7.032598321,0,7.005653502,0,0.176766531,0.176766531,0.176766531,0.066387722,0.014301678,0.075981488,0.391189237,0.312610606
 12/21  07:00:00,1.608056654,6.968684648,0,6.937552559,0,0.174793046,0.174793046,0.174793046,0.139414205,0.030033518,0.129758031,0.451980695,0.665433159
 12/21  08:00:00,2.020365719,7.654473113,0,7.621392937,0,0.191795157,0.191795157,0.191795157,0.285467155,0.061497214,0.207405929,0.480263352,0.762292913
 12/21  09:00:00,1.940173168,6.934600059,0,6.906632681,0,0.173324855,0.173324855,0.173324855,0.27882841,0.060067052,0.268690649,0.406034923,0.736583278
 12/21  10:00:00,1.698158424,6.457388207,0,6.433585706,0,0.161558654,0.161558654,0.161558654,0.152691775,0.032893858,0.330033496,0.345568553,0.658768088
 12/21  11:00:00,1.615828253,7.1358261,0,7.111463804,0,0.180500729,0.180500729,0.180500729,0.126136635,0.027173194,0.34487662,0.353695754,0.566801322
 12/21  12:00:00,1.517789811,5.885484935,0,5.861115176,0,0.14814535,0.14814535,0.14814535,0.126136635,0.027173194,0.361119726,0.353804116,0.48476679
 12/21  13:00:00,1.413686682,4.892667109,0,4.868707866,0,0.123257178,0.123257178,0.123257178,0.126136635,0.027173194,0.351845974,0.347844169,0.420785532
 12/21  14:00:00,1.338414719,4.25786157,0,4.233073829,0,0.107826165,0.107826165,0.107826165,0.126136635,0.027173194,0.317847783,0.359872426,0.382914516
 12/21  15:00:00,1.304612731,3.949721914,0,3.923538417,0,0.10054056,0.10054056,0.10054056,0.139414205,0.030033518,0.292642171,0.380136245,0.345202033
 12/21  16:00:00,1.404493661,3.898372764,0,3.870733799,0,0.099621832,0.099621832,0.099621832,0.192524405,0.041474863,0.302863616,0.401266965,0.35009798
 12/21  17:00:00,1.754759554,3.699540298,0,3.666848247,0,0.094498755,0.094498755,0.094498755,0.3452161,0.074368721,0.353720743,0.474628493,0.395682742
 12/21  18:00:00,2.398000445,5.129976299,0,5.090260681,0,0.132096659,0.132096659,0.132096659,0.604128195,0.130145254,0.445069937,0.576597765,0.493318634
 12/21  19:00:00,2.725061213,4.056627989,0,4.013508815,0,0.102313148,0.102313148,0.102313148,0.7966526,0.1716201,0.398283704,0.626011142,0.583536518
 12/21  20:00:00,2.581193883,4.010799312,0,3.966291846,0,0.10102252,0.10102252,0.10102252,0.7435424,0.160178789,0.315345897,0.646166599,0.598293679
 12/21  21:00:00,2.438979339,4.365465589,0,4.319428015,0,0.1102719,0.1102719,0.1102719,0.67715471,0.145877102,0.275874928,0.668380946,0.544775753
 12/21  22:00:00,2.225033518,4.891581476,0,4.846618709,0,0.123702786,0.123702786,0.123702786,0.57093439,0.122994428,0.258342283,0.652776722,0.47963891
 12/21  23:00:00,1.819161437,5.507180965,0,5.468271453,0,0.139336408,0.139336408,0.139336408,0.42488144,0.091530731,0.205880856,0.564894597,0.375993405
 12/21  24:00:00,1.423952187,6.06952556,0,6.035713917,0,0.153410805,0.153410805,0.153410805,0.298744725,0.064357555,0.135920782,0.490882893,0.263991427
 12/22  01:00:00,0.876362542,6.928127085,0,6.900159707,0,0.175199045,0.175199045,0.175199045,0.152691775,0.032893858,0.054376515,0.406034923,0.038522426
 12/22  02:00:00,0.781133839,7.340006242,0,7.314255653,0,0.185720761,0.185720761,0.185720761,0.09294283,0.020022351,0.053430309,0.37385121,0.038522378
 12/22  03:00:00,0.738156798,7.695452181,0,7.67000015,0,0.193681184,0.193681184,0.193681184,0.059748945,0.012871509,0.04717208,0.369516703,0.038522377
 12/22  04:00:00,0.739199841,8.002801595,0,7.977707833,0,0.201168825,0.201168825,0.201168825,0.059748945,0.012871509,0.04592881,0.364315295,0.038522456
 12/22  05:00:00,0.735963669,8.237791032,0,8.21364519,0,0.206998888,0.206998888,0.206998888,0.059748945,0.012871509,0.0506247,0.350553236,0.038522391
 12/22  06:00:00,0.792047083,8.331539886,0,8.304595067,0,0.209069377,0.209069377,0.209069377,0.066387722,0.014301678,0.05593269,0.391189237,0.038522379
 12/22  07:00:00,0.960056589,8.173743853,0,8.142611765,0,0.204689697,0.204689697,0.204689697,0.139414205,0.030033518,0.078772097,0.451980695,0.038522377
 12/22  08:00:00,1.223073657,8.726630597,0,8.693550421,0,0.218132928,0.218132928,0.218132928,0.285467155,0.061497214,0.107546631,0.480263352,0.038522377
 12/22  09:00:00,1.104343492,7.639590861,0,7.611623482,0,0.190456906,0.190456906,0.190456906,0.27882841,0.060067052,0.113789823,0.406034923,0.038522377
 12/22  10:00:00,0.860764253,6.313341602,0,6.289539101,0,0.156823892,0.156823892,0.156823892,0.152691775,0.032893858,0.117619797,0.345568553,0.038522377
 12/22  11:00:00,0.854499195,7.294650568,0,7.270288272,0,0.184780586,0.184780586,0.184780586,0.126136635,0.027173194,0.107546631,0.353695754,0.038522395
 12/22  12:00:00,0.825172466,5.74575605,0,5.72138629,0,0.144714466,0.144714466,0.144714466,0.126136635,0.027173194,0.118177647,0.353804116,0.038522409
